,label,filename,filepath
1493,Byzantine Art,Byzantine Art_aug_0_4300.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4300.jpeg
1494,Byzantine Art,Byzantine Art_aug_0_4304.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4304.jpeg
1495,Byzantine Art,Byzantine Art_aug_0_4311.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4311.jpeg
1496,Byzantine Art,Byzantine Art_aug_0_4320.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4320.jpeg
1497,Byzantine Art,Byzantine Art_aug_0_4329.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4329.jpeg
1498,Byzantine Art,Byzantine Art_aug_0_4341.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4341.jpeg
1499,Byzantine Art,Byzantine Art_aug_0_4342.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4342.jpeg
1500,Byzantine Art,Byzantine Art_aug_0_435.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_435.jpeg
1501,Byzantine Art,Byzantine Art_aug_0_4351.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4351.jpeg
1502,Byzantine Art,Byzantine Art_aug_0_4364.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4364.jpeg
1503,Byzantine Art,Byzantine Art_aug_0_4383.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4383.jpeg
1504,Byzantine Art,Byzantine Art_aug_0_4386.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4386.jpeg
1505,Byzantine Art,Byzantine Art_aug_0_4388.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4388.jpeg
1506,Byzantine Art,Byzantine Art_aug_0_4401.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4401.jpeg
1507,Byzantine Art,Byzantine Art_aug_0_4408.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4408.jpeg
1508,Byzantine Art,Byzantine Art_aug_0_4411.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4411.jpeg
1509,Byzantine Art,Byzantine Art_aug_0_4419.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4419.jpeg
1510,Byzantine Art,Byzantine Art_aug_0_4424.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4424.jpeg
1511,Byzantine Art,Byzantine Art_aug_0_443.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_443.jpeg
1512,Byzantine Art,Byzantine Art_aug_0_4449.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4449.jpeg
1513,Byzantine Art,Byzantine Art_aug_0_4462.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4462.jpeg
1514,Byzantine Art,Byzantine Art_aug_0_4464.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4464.jpeg
1515,Byzantine Art,Byzantine Art_aug_0_4465.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4465.jpeg
1516,Byzantine Art,Byzantine Art_aug_0_448.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_448.jpeg
1517,Byzantine Art,Byzantine Art_aug_0_4484.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4484.jpeg
1518,Byzantine Art,Byzantine Art_aug_0_4494.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4494.jpeg
1519,Byzantine Art,Byzantine Art_aug_0_4530.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4530.jpeg
1520,Byzantine Art,Byzantine Art_aug_0_4537.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4537.jpeg
1521,Byzantine Art,Byzantine Art_aug_0_4542.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4542.jpeg
1522,Byzantine Art,Byzantine Art_aug_0_4554.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4554.jpeg
1523,Byzantine Art,Byzantine Art_aug_0_4565.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4565.jpeg
1524,Byzantine Art,Byzantine Art_aug_0_4573.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4573.jpeg
1525,Byzantine Art,Byzantine Art_aug_0_4574.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4574.jpeg
1526,Byzantine Art,Byzantine Art_aug_0_4588.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4588.jpeg
1527,Byzantine Art,Byzantine Art_aug_0_4589.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4589.jpeg
1528,Byzantine Art,Byzantine Art_aug_0_4590.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4590.jpeg
1529,Byzantine Art,Byzantine Art_aug_0_4594.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4594.jpeg
1530,Byzantine Art,Byzantine Art_aug_0_4595.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4595.jpeg
1531,Byzantine Art,Byzantine Art_aug_0_461.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_461.jpeg
1532,Byzantine Art,Byzantine Art_aug_0_4622.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4622.jpeg
1533,Byzantine Art,Byzantine Art_aug_0_4634.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4634.jpeg
1534,Byzantine Art,Byzantine Art_aug_0_4639.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4639.jpeg
1535,Byzantine Art,Byzantine Art_aug_0_464.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_464.jpeg
1536,Byzantine Art,Byzantine Art_aug_0_4651.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4651.jpeg
1537,Byzantine Art,Byzantine Art_aug_0_4654.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4654.jpeg
1538,Byzantine Art,Byzantine Art_aug_0_4656.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4656.jpeg
1539,Byzantine Art,Byzantine Art_aug_0_4663.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4663.jpeg
1540,Byzantine Art,Byzantine Art_aug_0_467.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_467.jpeg
1541,Byzantine Art,Byzantine Art_aug_0_4678.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4678.jpeg
1542,Byzantine Art,Byzantine Art_aug_0_4682.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4682.jpeg
1543,Byzantine Art,Byzantine Art_aug_0_4683.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4683.jpeg
1544,Byzantine Art,Byzantine Art_aug_0_4699.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4699.jpeg
1545,Byzantine Art,Byzantine Art_aug_0_470.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_470.jpeg
1546,Byzantine Art,Byzantine Art_aug_0_4701.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4701.jpeg
1547,Byzantine Art,Byzantine Art_aug_0_4708.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4708.jpeg
1548,Byzantine Art,Byzantine Art_aug_0_471.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_471.jpeg
1549,Byzantine Art,Byzantine Art_aug_0_4749.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4749.jpeg
1550,Byzantine Art,Byzantine Art_aug_0_475.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_475.jpeg
1551,Byzantine Art,Byzantine Art_aug_0_4760.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4760.jpeg
1552,Byzantine Art,Byzantine Art_aug_0_4761.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4761.jpeg
1553,Byzantine Art,Byzantine Art_aug_0_4789.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4789.jpeg
1554,Byzantine Art,Byzantine Art_aug_0_4791.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4791.jpeg
1555,Byzantine Art,Byzantine Art_aug_0_4804.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4804.jpeg
1556,Byzantine Art,Byzantine Art_aug_0_4808.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4808.jpeg
1557,Byzantine Art,Byzantine Art_aug_0_4814.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4814.jpeg
1558,Byzantine Art,Byzantine Art_aug_0_4819.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4819.jpeg
1559,Byzantine Art,Byzantine Art_aug_0_4834.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4834.jpeg
1560,Byzantine Art,Byzantine Art_aug_0_4849.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4849.jpeg
1561,Byzantine Art,Byzantine Art_aug_0_485.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_485.jpeg
1562,Byzantine Art,Byzantine Art_aug_0_4855.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4855.jpeg
1563,Byzantine Art,Byzantine Art_aug_0_487.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_487.jpeg
1564,Byzantine Art,Byzantine Art_aug_0_4884.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4884.jpeg
1565,Byzantine Art,Byzantine Art_aug_0_4890.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4890.jpeg
1566,Byzantine Art,Byzantine Art_aug_0_49.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_49.jpeg
1567,Byzantine Art,Byzantine Art_aug_0_4914.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4914.jpeg
1568,Byzantine Art,Byzantine Art_aug_0_4921.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4921.jpeg
1569,Byzantine Art,Byzantine Art_aug_0_4923.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4923.jpeg
1570,Byzantine Art,Byzantine Art_aug_0_4925.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4925.jpeg
1571,Byzantine Art,Byzantine Art_aug_0_4936.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4936.jpeg
1572,Byzantine Art,Byzantine Art_aug_0_4941.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4941.jpeg
1573,Byzantine Art,Byzantine Art_aug_0_4943.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4943.jpeg
1574,Byzantine Art,Byzantine Art_aug_0_496.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_496.jpeg
1575,Byzantine Art,Byzantine Art_aug_0_4967.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4967.jpeg
1576,Byzantine Art,Byzantine Art_aug_0_497.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_497.jpeg
1577,Byzantine Art,Byzantine Art_aug_0_4973.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4973.jpeg
1578,Byzantine Art,Byzantine Art_aug_0_4975.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4975.jpeg
1579,Byzantine Art,Byzantine Art_aug_0_4979.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4979.jpeg
1580,Byzantine Art,Byzantine Art_aug_0_498.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_498.jpeg
1581,Byzantine Art,Byzantine Art_aug_0_4980.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4980.jpeg
1582,Byzantine Art,Byzantine Art_aug_0_4988.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_4988.jpeg
1583,Byzantine Art,Byzantine Art_aug_0_5018.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5018.jpeg
1584,Byzantine Art,Byzantine Art_aug_0_5023.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5023.jpeg
1585,Byzantine Art,Byzantine Art_aug_0_5026.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5026.jpeg
1586,Byzantine Art,Byzantine Art_aug_0_5030.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5030.jpeg
1587,Byzantine Art,Byzantine Art_aug_0_5060.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5060.jpeg
1588,Byzantine Art,Byzantine Art_aug_0_5077.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5077.jpeg
1589,Byzantine Art,Byzantine Art_aug_0_5091.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5091.jpeg
1590,Byzantine Art,Byzantine Art_aug_0_5097.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5097.jpeg
1591,Byzantine Art,Byzantine Art_aug_0_510.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_510.jpeg
1592,Byzantine Art,Byzantine Art_aug_0_5101.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5101.jpeg
1593,Byzantine Art,Byzantine Art_aug_0_5106.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5106.jpeg
1594,Byzantine Art,Byzantine Art_aug_0_5108.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5108.jpeg
1595,Byzantine Art,Byzantine Art_aug_0_5110.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5110.jpeg
1596,Byzantine Art,Byzantine Art_aug_0_5115.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5115.jpeg
1597,Byzantine Art,Byzantine Art_aug_0_5116.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5116.jpeg
1598,Byzantine Art,Byzantine Art_aug_0_5124.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5124.jpeg
1599,Byzantine Art,Byzantine Art_aug_0_513.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_513.jpeg
1600,Byzantine Art,Byzantine Art_aug_0_5135.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5135.jpeg
1601,Byzantine Art,Byzantine Art_aug_0_5143.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5143.jpeg
1602,Byzantine Art,Byzantine Art_aug_0_5144.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5144.jpeg
1603,Byzantine Art,Byzantine Art_aug_0_5145.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5145.jpeg
1604,Byzantine Art,Byzantine Art_aug_0_5146.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5146.jpeg
1605,Byzantine Art,Byzantine Art_aug_0_5158.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5158.jpeg
1606,Byzantine Art,Byzantine Art_aug_0_5161.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5161.jpeg
1607,Byzantine Art,Byzantine Art_aug_0_5167.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5167.jpeg
1608,Byzantine Art,Byzantine Art_aug_0_5170.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5170.jpeg
1609,Byzantine Art,Byzantine Art_aug_0_5179.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5179.jpeg
1610,Byzantine Art,Byzantine Art_aug_0_5192.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5192.jpeg
1611,Byzantine Art,Byzantine Art_aug_0_5194.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5194.jpeg
1612,Byzantine Art,Byzantine Art_aug_0_5197.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5197.jpeg
1613,Byzantine Art,Byzantine Art_aug_0_5209.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5209.jpeg
1614,Byzantine Art,Byzantine Art_aug_0_5215.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5215.jpeg
1615,Byzantine Art,Byzantine Art_aug_0_522.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_522.jpeg
1616,Byzantine Art,Byzantine Art_aug_0_5225.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5225.jpeg
1617,Byzantine Art,Byzantine Art_aug_0_5240.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5240.jpeg
1618,Byzantine Art,Byzantine Art_aug_0_5252.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5252.jpeg
1619,Byzantine Art,Byzantine Art_aug_0_5258.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5258.jpeg
1620,Byzantine Art,Byzantine Art_aug_0_5263.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5263.jpeg
1621,Byzantine Art,Byzantine Art_aug_0_5265.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5265.jpeg
1622,Byzantine Art,Byzantine Art_aug_0_5273.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5273.jpeg
1623,Byzantine Art,Byzantine Art_aug_0_5283.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5283.jpeg
1624,Byzantine Art,Byzantine Art_aug_0_5294.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5294.jpeg
1625,Byzantine Art,Byzantine Art_aug_0_5305.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5305.jpeg
1626,Byzantine Art,Byzantine Art_aug_0_5312.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5312.jpeg
1627,Byzantine Art,Byzantine Art_aug_0_5319.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5319.jpeg
1628,Byzantine Art,Byzantine Art_aug_0_533.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_533.jpeg
1629,Byzantine Art,Byzantine Art_aug_0_5333.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5333.jpeg
1630,Byzantine Art,Byzantine Art_aug_0_534.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_534.jpeg
1631,Byzantine Art,Byzantine Art_aug_0_5348.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5348.jpeg
1632,Byzantine Art,Byzantine Art_aug_0_5350.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5350.jpeg
1633,Byzantine Art,Byzantine Art_aug_0_5367.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5367.jpeg
1634,Byzantine Art,Byzantine Art_aug_0_5378.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5378.jpeg
1635,Byzantine Art,Byzantine Art_aug_0_5380.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5380.jpeg
1636,Byzantine Art,Byzantine Art_aug_0_5381.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5381.jpeg
1637,Byzantine Art,Byzantine Art_aug_0_5384.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5384.jpeg
1638,Byzantine Art,Byzantine Art_aug_0_5395.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5395.jpeg
1639,Byzantine Art,Byzantine Art_aug_0_5413.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5413.jpeg
1640,Byzantine Art,Byzantine Art_aug_0_542.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_542.jpeg
1641,Byzantine Art,Byzantine Art_aug_0_5446.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5446.jpeg
1642,Byzantine Art,Byzantine Art_aug_0_5456.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5456.jpeg
1643,Byzantine Art,Byzantine Art_aug_0_5460.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5460.jpeg
1644,Byzantine Art,Byzantine Art_aug_0_5477.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5477.jpeg
1645,Byzantine Art,Byzantine Art_aug_0_549.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_549.jpeg
1646,Byzantine Art,Byzantine Art_aug_0_5492.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5492.jpeg
1647,Byzantine Art,Byzantine Art_aug_0_5520.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5520.jpeg
1648,Byzantine Art,Byzantine Art_aug_0_5541.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5541.jpeg
1649,Byzantine Art,Byzantine Art_aug_0_5557.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5557.jpeg
1650,Byzantine Art,Byzantine Art_aug_0_5560.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5560.jpeg
1651,Byzantine Art,Byzantine Art_aug_0_5562.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5562.jpeg
1652,Byzantine Art,Byzantine Art_aug_0_5564.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5564.jpeg
1653,Byzantine Art,Byzantine Art_aug_0_5579.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5579.jpeg
1654,Byzantine Art,Byzantine Art_aug_0_5580.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5580.jpeg
1655,Byzantine Art,Byzantine Art_aug_0_5584.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5584.jpeg
1656,Byzantine Art,Byzantine Art_aug_0_5589.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5589.jpeg
1657,Byzantine Art,Byzantine Art_aug_0_5608.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5608.jpeg
1658,Byzantine Art,Byzantine Art_aug_0_5630.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5630.jpeg
1659,Byzantine Art,Byzantine Art_aug_0_5635.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5635.jpeg
1660,Byzantine Art,Byzantine Art_aug_0_5640.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5640.jpeg
1661,Byzantine Art,Byzantine Art_aug_0_5663.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5663.jpeg
1662,Byzantine Art,Byzantine Art_aug_0_5674.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5674.jpeg
1663,Byzantine Art,Byzantine Art_aug_0_5690.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5690.jpeg
1664,Byzantine Art,Byzantine Art_aug_0_5696.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5696.jpeg
1665,Byzantine Art,Byzantine Art_aug_0_5707.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5707.jpeg
1666,Byzantine Art,Byzantine Art_aug_0_5725.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5725.jpeg
1667,Byzantine Art,Byzantine Art_aug_0_5727.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5727.jpeg
1668,Byzantine Art,Byzantine Art_aug_0_5733.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5733.jpeg
1669,Byzantine Art,Byzantine Art_aug_0_5742.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5742.jpeg
1670,Byzantine Art,Byzantine Art_aug_0_575.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_575.jpeg
1671,Byzantine Art,Byzantine Art_aug_0_5760.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5760.jpeg
1672,Byzantine Art,Byzantine Art_aug_0_5766.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5766.jpeg
1673,Byzantine Art,Byzantine Art_aug_0_5768.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5768.jpeg
1674,Byzantine Art,Byzantine Art_aug_0_577.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_577.jpeg
1675,Byzantine Art,Byzantine Art_aug_0_5774.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5774.jpeg
1676,Byzantine Art,Byzantine Art_aug_0_5775.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5775.jpeg
1677,Byzantine Art,Byzantine Art_aug_0_5777.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5777.jpeg
1678,Byzantine Art,Byzantine Art_aug_0_5779.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5779.jpeg
1679,Byzantine Art,Byzantine Art_aug_0_578.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_578.jpeg
1680,Byzantine Art,Byzantine Art_aug_0_5806.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5806.jpeg
1681,Byzantine Art,Byzantine Art_aug_0_5811.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5811.jpeg
1682,Byzantine Art,Byzantine Art_aug_0_5814.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5814.jpeg
1683,Byzantine Art,Byzantine Art_aug_0_5827.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5827.jpeg
1684,Byzantine Art,Byzantine Art_aug_0_5838.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5838.jpeg
1685,Byzantine Art,Byzantine Art_aug_0_5851.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5851.jpeg
1686,Byzantine Art,Byzantine Art_aug_0_5854.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5854.jpeg
1687,Byzantine Art,Byzantine Art_aug_0_5862.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5862.jpeg
1688,Byzantine Art,Byzantine Art_aug_0_587.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_587.jpeg
1689,Byzantine Art,Byzantine Art_aug_0_5871.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5871.jpeg
1690,Byzantine Art,Byzantine Art_aug_0_5875.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_5875.jpeg
1691,Byzantine Art,Byzantine Art_aug_0_589.jpeg,../train_images\Byzantine Art\Byzantine Art_aug_0_589.jpeg
